FECHA,ESCENARIO,Unnamed: 2,SALA GAYARRE,Unnamed: 4,S.E.P.E,Unnamed: 6,SALA BALLET,Unnamed: 8,SALA DE ORQUESTA                                       SALA DE CORO,Unnamed: 10,OTRAS SALAS,Unnamed: 12
SEMANA Nº36   PROVISIONAL,,,,,,,,,,,,
,08.30-14.30h,Montaje -16 MANDARÍN / BARBAZUL,,,,,,,,,,
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,,
,10.00-10.30h,VISITA GENERAL,,,,,,,SALA DE CORO,,,
,10.30-14.30h,Cambio a OTELLO,,,,,,,11.00-14.00h,E. musical Coro,,
,14.30-15.00,PAUSA TECNICA,,,,,,,16.00-18.45h,E. musical Coro,,
,15.00-16.00h,Preparación Función,,,,,,,18.30-19.30h,Vocalización Coro,,
,16.00-17.00h,Montaje Orquesta ,,,,,,,,,,
,16.00-18.30h,Preparación Función + Limpieza,,,,,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.30h,OTELLO    03/12  REP. A,,,,,,,,,,
Sept. 2025,Grab.,,,,,,,,,,,
,a 00.00h,Cambio a EVENTO,,,,,,,,,,
Martes,00.00-07.00h,Cambio a EVENTO,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,,,RESERVADA OTELLO,,SALA DE ORQUESTA,,CINE - 1,
23,08.30-10.00h,Dossier Técnico OTELLO,,,,,,,11.00-14.00h,L.O. IRIS (2),08.00-22.00h,Grabación OTELLO
,08.30-14.30h,Montaje -16 MANDARÍN / BARBAZUL,,,,,,,,,,
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,SALÓN FALLA & TERRAZA,
,10.00-10.30h,VISITA GENERAL,,,,,,,SALA DE CORO,,19.30-00.15h,EUROFUND - reunión + cóctel
,10.30-14.30h,Dossier Técnico OTELLO,,,,,,,11.00-14.00h,E. musical Coro,,
,14.30-15.00h,PAUSA TECNICA,,,,,,,,,,
,15.00-16.00h,Preparación Función,,,,,,,16.00-18.45h,E. musical Coro,,
,16.00-17.00h,Montaje Orquesta ,,,16.00-20.00h,PROYECTO LÒVA,,,18.30-19.30h,Vocalización Coro,,
,16.00-18.30h,Preparación Función + Limpieza,,,,Taller Profesorado,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.30h,OTELLO    04/12  REP. B,,,,,,,,,,
Sept. 2025,,,,,,,,,,,,
,a 00.00h,Cambio a EVENTO,,,,,,,,,,
Miercoles,00.00-07.00h,Cambio a EVENTO,,,,,,,,,,
,07.00-08.00h,MONTAJE EVENTO EVENTO,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,Desmontaje OTELLO                                                             Montaje                                                                                                   MANDARÍN / BARBAZUL,,,,SALA DE ORQUESTA,,SALÓN FALLA,
24,08.30-10.30h,Pruebas & ajustes,,,,,,,11.00-14.00h,Grupo OSM SEFA,09.45-14.30h,MINISTERIO INDUSTRIA & TURISMO
,10.00-10.25h,PAUSA TECNICA técnicos TR,,,,,,,,,,
,11.00-14.00h,Ensayos ,,,,,,,,,,
,14.00-16.00h,PAUSA PERSONAL EXTERNO,,,,,,,SALA DE CORO,,,
,14.30-15.00h,PAUSA TECNICA técnicos TR,,,,,,,12.00-14.00h,E. Musical Coro,,
Sept. 2025,16.00-17.30h,Pase técnico,,,,,,,14.00-16.00h,Asamblea Coro,,
,17.30-17.45h,Pase lengua de signos,,,,,,,16.00-20.00h,E. Musical Coro,,
,17.45-18.00h,Limpieza escenario,,,,,,,,,,
,18.00h,Apertura de Sala,,,,,,,,,,
,19.00h,Evento GALA SUPERARTE,,,,,,,,,,
,a 23.30h,Desmontaje EVENTO,,,,,,,,,,
Jueves,00.00-01.00h,Desmontaje EVENTO,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,Desmontaje OTELLO                                                             Montaje                                                                                     MANDARÍN / BARBAZUL,,RESERVADA OTELLO,,SALA DE ORQUESTA,,PLAZA ISABEL II ,
25,08.30-10.00h,Cambio a OTELLO,,,,,,,11.00-14.00h,L.O. IRIS (3),19.30h ,Retransmisión OTELLO
,08.30-14.30h,Montaje -16 MANDARÍN / BARBAZUL,,,,,,,,,,PANTALLA
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,ROTONDA S. FALLA,
,10.00-10.30h,VISITA GENERAL,,,,,,,SALA DE CORO,,09.50-12.00h,FUNDACIÓN SANTANDER
,10.30-14.30h,Cambio a OTELLO,,,,,,,18.30-19.30h,Vocalización Coro,,
,14.30-15.00h,PAUSA TECNICA,,,,,,,,,SALÓN FALLA + TERRAZA,
,15.00-16.00h,Preparación Función,,,,,,,,,20.00-23.00h,EVENTO MORGAN STANLEY
,16.00-17.00h,Montaje Orquesta ,,,,,,,,,,
,16.00-18.30h,Preparación Función + Limpieza,,,,,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.30h,OTELLO    05/12  REP. A,,,,,,,,,,
Sept. 2025,,,,,,,,,,,,
,a 23.30h,Cambio a EVENTO,,,,,,,,,,
Viernes,,,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,Desmontaje OTELLO                                                             Montaje                                                                                                     MANDARÍN / BARBAZUL,,RESERVADA OTELLO,,SALA DE ORQUESTA,,,
26,08.30-10.00h,Dossier Técnico OTELLO,,,,,,,11.00-14.00h,L.O. IRIS (4),,
,08.30-14.30h,Montaje -16 MANDARÍN / BARBAZUL,,,,,,,16.00-20.00h,E.Musical IRIS   ,,
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,,
,10.00-10.30h,VISITA GENERAL,,,,,,,,,,
,10.30-14.30h,Dossier Técnico OTELLO,,,,,,,SALA DE CORO,,,
,14.30-15.00h,PAUSA TECNICA,,,,,,,18.30-19.30h,Vocalización Coro,,
,15.00-16.00h,Preparación Función,,,,,,,,,,
,16.00-17.00h,Montaje Orquesta ,,,,,,,,,,
,16.00-18.30h,Preparación Función + Limpieza,,,,,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.30h,OTELLO    06/12  REP. B,,,,,,,,,,
Sept. 2025,,,,,,,,,,,,
,a 23.30h,Cambio a Ópera en Concierto FARNACE,,,,,,,,,,
Sábado,,,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,Desmontaje OTELLO                                                             Montaje                                                                                                MANDARÍN / BARBAZUL,,,,SALA DE ORQUESTA,,,
27,08.30-10.00h,Montaje Conchita,,,,,,,16.00-20.00h,E.Musical IRIS  ,,
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,,
,10.30-13.00h,Montaje Conchita,,,,,,,,,,
,12.00-12.30h,Montaje Orquesta,,,,,,,SALA DE CORO,,,
,12.30.14.30h,Grabación de luces,,,,,,,,,,
,12.30-13.45h,Afinación Clave,,,,,,,,,,
,13.45-14.15h,Afianción Arpa,,,,,,,,,,
,14.15-14.30h,Resto afinaciones,,,,,,,,,,
,14.00-14.30h,PAUSA TECNICA técnicos TR,,,,,,,,,,
,14.30-17.30h,Ensayo Farnace semi escenificada,,,,,,,,,,
,17.30-18.45h,Limpieza escenario + Retoque afinación,,,,,,,,,,
,18.45h,Apertura de Sala,,,,,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.30h,ÓPERA EN CONCIERTO: FARNACE 1/1    ,,,,,,,,,,
Sept. 2025,,,,,,,,,,,,
,a 23.30h,Cambio a OTELLO,,,,,,,,,,
Domingo,,,,,,,,,,,,
,08.00-08.30h,Preparación Actividad,,,Desmontaje OTELLO                                                             Montaje                                                                        MANDARÍN / BARBAZUL,,RESERVADA OTELLO,,SALA DE ORQUESTA,,,
28,08.30-10.00h,Cambio a OTELLO,,,,,,,,,,
,08.30-14.30h,Montaje -16 MANDARÍN / BARBAZUL,,,,,,,,,,
,09.00-14.30h,JORNADA DE PUERTAS ABIERTAS,,,,,,,,,,
,10.00-10.25h,PAUSA TECNICA,,,,,,,,,,
,10.30-14.30h,Cambio a OTELLO,,,,,,,SALA DE CORO,,,
,14.30-15.00h,PAUSA TECNICA,,,,,,,18.30-19.30h,Vocalización Coro,,
,15.00-16.00h,Preparación Función,,,,,,,,,,
,16.00-17.00h,Montaje Orquesta,,,,,,,,,,
,16.00-18.30h,Preparación Función + Limpieza,,,,,,,,,,
,18.30-19.00h,PAUSA TECNICA,,,,,,,,,,
,19.30h,OTELLO    07/12  REP. A,,,,,,,,,,
Sept. 2025,,,,,,,,,,,,
,a 00.00h,Cambio a EVENTO,,,,,,,,,,
